Katakwi	id=g:231947
Angor	id=g:235159
Angongora	id=g:235160
Angoltok	id=g:235161
Angoleto	id=g:235162
Angolebwal	id=g:235163
Angole	id=g:235164
Angoji	id=g:235165
Angodingodi	id=g:235166
Angissa	id=g:235167
Moru Angichom	id=g:235168
Angboa	id=g:235169
Angatun	id=g:235170
Angoro	id=g:235171
Angal	id=g:235172
Angaba	id=g:235173
Andruvu	id=g:235174
Andri	id=g:235175
Anamido	id=g:235176
Anaka	id=g:235177
Anaka	id=g:235178
Amyema	id=g:235179
Amwanga	id=g:235180
Amuyu	id=g:235181
Amusus	id=g:235182
Amusiata Island	id=g:235183
Amuryei	id=g:235184
Amuria County	id=g:235185
Amuria	id=g:235186
Amureme	id=g:235187
Amuka	id=g:235188
Amugo	id=g:235189
Amugo	id=g:235190
Amudat	id=g:235191
Amuda	id=g:235192
Amucu	id=g:235193
Amua	id=g:235194
Amorupos	id=g:235195
Amoru	id=g:235196
Amoru	id=g:235197
Amorkot	id=g:235198
Amonikakinei	id=g:235199
Among	id=g:235200
Amone	id=g:235201
Amon	id=g:235202
Amolatar	id=g:235203
Amoji Hills	id=g:235204
Amna	id=g:235205
Amitina	id=g:235206
Aminteng	id=g:235207
Aminopi	id=g:235208
Aminkwac	id=g:235209
Aminito	id=g:235210
Aminiti	id=g:235211
Aminit	id=g:235212
Aminit	id=g:235213
Aminapoke	id=g:235214
Amilo	id=g:235215
Amilmil	id=g:235216
Amii	id=g:235217
Amiene	id=g:235218
Amiel	id=g:235219
Amidakan	id=g:235220
Amgamwa	id=g:235221
Amero	id=g:235222
Amenya	id=g:235223
Amenu	id=g:235224
Ameng	id=g:235225
Amemya	id=g:235226
Ame	id=g:235227
Ambidro	id=g:235228
Ambe	id=g:235229
Ambana	id=g:235230
Amarwasi	id=g:235231
Amarwasi	id=g:235232
Amanyang	id=g:235233
Amalei	id=g:235234
Amach	id=g:235235
Amabasere	id=g:235236
Alyamese	id=g:235237
Alworoceng	id=g:235238
Alwong	id=g:235239
Alwii	id=g:235240
Alwenyi	id=g:235241
Alwenya	id=g:235242
Alwala	id=g:235243
Alwala	id=g:235244
Alwa	id=g:235245
Alutong	id=g:235246
Alukuchoko	id=g:235247
Alui	id=g:235248
Aluga	id=g:235249
Alube	id=g:235250
Alu	id=g:235251
Aloyepa	id=g:235252
Alos	id=g:235253
Alopua	id=g:235254
Alomdyel	id=g:235255
Alokiri	id=g:235256
Aloi	id=g:235257
Aloi	id=g:235258
Aloet	id=g:235259
Aloet	id=g:235260
Aloet	id=g:235261
Aloda	id=g:235262
Aloda	id=g:235263
Alobo	id=g:235264
Alivu	id=g:235265
Alito	id=g:235266
Alito	id=g:235267
Alito	id=g:235268
Alira	id=g:235269
Alilioi	id=g:235270
Alikwa	id=g:235271
Alijoda	id=g:235272
Aligoi	id=g:235273
Alighar	id=g:235274
Alibu	id=g:235275
Alibu	id=g:235276
Aliba	id=g:235277
Aliba	id=g:235278
Aleuleun	id=g:235279
Alero	id=g:235280
Alerek	id=g:235281
Alere	id=g:235282
Alera	id=g:235283
Alenzu	id=g:235284
Alengo	id=g:235285
Alengbelo	id=g:235286
Alemere	id=g:235287
Alelesi	id=g:235288
Aleles	id=g:235289
Alekilek	id=g:235290
Alekilek	id=g:235291
Alego	id=g:235292
Alebtong	id=g:235293
Alebtong	id=g:235294
Albert Nile	id=g:235295
Alas	id=g:235296
Alango	id=g:235297
Alamachar	id=g:235298
Alalu	id=g:235299
Alalam	id=g:235300
Alalaka	id=g:235301
Alala	id=g:235302
Alakath	id=g:235303
Lake Alakaituk	id=g:235304
Alakaituk	id=g:235305
Alakadi	id=g:235306
Alado	id=g:235307
Ala	id=g:235308
Ala	id=g:235309
Akyeriau	id=g:235310
Akwor	id=g:235311
Akwoni	id=g:235312
Akwon	id=g:235313
Akweyi	id=g:235314
Akwangakera	id=g:235315
Akwamunyen	id=g:235316
Akuru	id=g:235317
Akure	id=g:235318
Akur	id=g:235319
Akum	id=g:235320
Akum	id=g:235321
Akum	id=g:235322
Akulet	id=g:235323
Akuda	id=g:235324
Akpokoa	id=g:235325
Akpava	id=g:235326
Akoyo	id=g:235327
Akoyo	id=g:235328
Akoyo	id=g:235329
Akot	id=g:235330
Akoromit	id=g:235331
Akorokora	id=g:235332
Akore	id=g:235333
Akore	id=g:235334
Akor	id=g:235335
Akongomit	id=g:235336
Akomelioret	id=g:235337
Akolodong	id=g:235338
Akolob	id=g:235339
Akoli	id=g:235340
Akokoroi	id=g:235341
Akokoro	id=g:235342
Akokoro	id=g:235343
Akisim	id=g:235344
Akisim	id=g:235345
Akisim	id=g:235346
Akisim	id=g:235347
Akisim	id=g:235348
Akipiye	id=g:235349
Akika Island	id=g:235350
Akia	id=g:235351
Aki	id=g:235352
Aketo	id=g:235353
Aketa	id=g:235354
Aketa	id=g:235355
Akere	id=g:235356
Akeno	id=g:235357
Akelobonyo	id=g:235358
Akello	id=g:235359
Akeio	id=g:235360
Akeen	id=g:235361
Akedo	id=g:235362
Akayo	id=g:235363
Akayanja	id=g:235364
Akatozo	id=g:235365
Akatongore	id=g:235366
Akaseke	id=g:235367
Akarundi	id=g:235368
Akarukwe	id=g:235369
Akara	id=g:235370
Akara	id=g:235371
Akar	id=g:235372
Akanyo	id=g:235373
Akanoa	id=g:235374
Akalu	id=g:235375
Akaka	id=g:235376
Akaikai	id=g:235377
Akado	id=g:235378
Akademothy	id=g:235379
Akabeba	id=g:235380
Akaba	id=g:235381
Akaba	id=g:235382
Ajuli	id=g:235383
Ajuket	id=g:235384
Ajonyi	id=g:235385
Ajono	id=g:235386
Ajikidaki	id=g:235387
Ajia	id=g:235388
Aji	id=g:235389
Aji	id=g:235390
Ajesai	id=g:235391
Ajesa	id=g:235392
Ajeruk	id=g:235393
Ajeri	id=g:235394
Ajei	id=g:235395
Ajebe	id=g:235396
Ajar	id=g:235397
Ajaniti	id=g:235398
Lake Ajama	id=g:235399
Ajama	id=g:235400
Ajai	id=g:235401
Aiyuge	id=g:235402
Aiyuge Forest	id=g:235403
Airinget	id=g:235404
Ai-Ivu	id=g:235405
Ai-Iova	id=g:235406
Ai-Iniva	id=g:235407
Aigbo	id=g:235408
Aiegga	id=g:235409
Lake Aibapet	id=g:235410
Aiago	id=g:235411
Agwiyawiya	id=g:235412
Agwingiri	id=g:235413
Agwiciri	id=g:235414
Agwenyi	id=g:235415
Agwenonyari	id=g:235416
Agwengere	id=g:235417
Agwata	id=g:235418
Agwara	id=g:235419
Aguyagui	id=g:235420
Agurut	id=g:235421
Agur	id=g:235422
Agunda	id=g:235423
Agulul	id=g:235424
Aguliya	id=g:235425
Agule	id=g:235426
Agule	id=g:235427
Agule	id=g:235428
Agule	id=g:235429
Agule	id=g:235430
Agu	id=g:235431
Agorro Mountains	id=g:235432
Agorro	id=g:235433
Agoro-Agu	id=g:235434
Agoro	id=g:235435
Agoro	id=g:235436
Agora	id=g:235437
Agonyolako	id=g:235438
Agonda	id=g:235439
Agola	id=g:235440
Agoiva	id=g:235441
Agoi	id=g:235442
Agirigiryoi Island	id=g:235443
Agirigiroi	id=g:235444
Agirigiroi	id=g:235445
Agipaboni	id=g:235446
Agilo	id=g:235447
Agil	id=g:235448
Agikdak	id=g:235449
Aggu	id=g:235450
Agermach	id=g:235451
Agem	id=g:235452
Agem	id=g:235453
Agelo	id=g:235454
Agata-Akimenga	id=g:235455
Agaria	id=g:235456
Agar	id=g:235457
Aganga	id=g:235458
Agago County	id=g:235459
Agago	id=g:235460
Adyongobaro	id=g:235461
Adwora	id=g:235462
Adwong	id=g:235463
Adwoki	id=g:235464
Adwari	id=g:235465
Adwal	id=g:235466
Adumi	id=g:235467
Adumi	id=g:235468
Aduku	id=g:235469
Aduku	id=g:235470
Aduko	id=g:235471
Aduko	id=g:235472
Adu	id=g:235473
Adra	id=g:235474
Adonyimo	id=g:235475
Adongoyere	id=g:235476
Adongkweru	id=g:235477
Adonga	id=g:235478
Adome	id=g:235479
Adoma	id=g:235480
Adola	id=g:235481
Adoko	id=g:235482
Adok	id=g:235483
Lake Adois	id=g:235484
Adoi	id=g:235485
Adodoyi	id=g:235486
Adodoi	id=g:235487
Adodi	id=g:235488
Adjumani	id=g:235489
Adjugopi	id=g:235490
Adjiko	id=g:235491
Adita	id=g:235492
Adip	id=g:235493
Adingi	id=g:235494
Adilang	id=g:235495
Adiidiin	id=g:235496
Adiegi	id=g:235497
Adidir	id=g:235498
Adidi	id=g:235499
Adida	id=g:235500
Adibu	id=g:235501
Aderutu	id=g:235502
Adero	id=g:235503
Aderema	id=g:235504
Adepari	id=g:235505
Adengi	id=g:235506
Adari	id=g:235507
Adapatakitala	id=g:235508
Adalu	id=g:235509
Adakata	id=g:235510
Adagimon	id=g:235511
Adadoi	id=g:235512
Adachal	id=g:235513
Adacari	id=g:235514
Aci	id=g:235515
Achwichwi	id=g:235516
Achwera	id=g:235517
Achwera	id=g:235518
Achwa	id=g:235519
Achuru	id=g:235520
Achungi	id=g:235521
Achuna	id=g:235522
Achumet	id=g:235523
Achua	id=g:235524
Achomya	id=g:235525
Achomai	id=g:235526
Acholi District	id=g:235527
Acholibur	id=g:235528
Acholi	id=g:235529
Acholale	id=g:235530
Achire	id=g:235531
Achinga	id=g:235532
Achilet	id=g:235533
Achet	id=g:235534
Acheke	id=g:235535
Achedepel	id=g:235536
Acharo	id=g:235537
Achar	id=g:235538
Achanpi	id=g:235539
Achana	id=g:235540
Achamidako	id=g:235541
Achaboi	id=g:235542
Achaba	id=g:235543
Achaba	id=g:235544
Acha	id=g:235545
Acha	id=g:235546
Acer	id=g:235547
Acenluoro	id=g:235548
Acamanumu	id=g:235549
Abwong	id=g:235550
Abwel	id=g:235551
Abwangete	id=g:235552
Abutokom	id=g:235553
Abut	id=g:235554
Aburuburu	id=g:235555
Aburkot	id=g:235556
Abuli	id=g:235557
Abuke	id=g:235558
Abuk	id=g:235559
Abudama	id=g:235560
Abre	id=g:235561
Abotzi	id=g:235562
Aboru	id=g:235563
Abongo	id=g:235564
Abolonyero	id=g:235565
Abola	id=g:235566
Aboke	id=g:235567
Aboket	id=g:235568
Abo	id=g:235569
Abiya	id=g:235570
Abiya	id=g:235571
Abiting	id=g:235572
Abiria	id=g:235573
Abim	id=g:235574
Abiba	id=g:235575
Abiba	id=g:235576
Abia	id=g:235577
Abia	id=g:235578
Abi	id=g:235579
Abeyi	id=g:235580
Aberipila	id=g:235581
Abuta	id=g:235582
Aberete	id=g:235583
Abera	id=g:235584
Aber	id=g:235585
Abela	id=g:235586
Abela	id=g:235587
Abeko	id=g:235588
Abeja	id=g:235589
Abei	id=g:235590
Abchekwess	id=g:235591
Abayo	id=g:235592
Abata	id=g:235593
Abata	id=g:235594
Abario	id=g:235595
Abarilela	id=g:235596
Abarikori	id=g:235597
Abari	id=g:235598
Abaretamoru	id=g:235599
Abarekori	id=g:235600
Abankwoni	id=g:235601
Abalodyang	id=g:235602
Abalkweru	id=g:235603
Abalkweri	id=g:235604
Abaler	id=g:235605
Abaler	id=g:235606
Abalang	id=g:235607
Abalang	id=g:235608
Abakule	id=g:235609
Abakamel	id=g:235610
Abaka	id=g:235611
Abaji	id=g:235612
Bugaia	id=g:383348
Zigunga Island	id=g:383349
Nantabaja Point	id=g:383350
Kizito	id=g:383351
Kikakanya	id=g:383352
Wakabuzi	id=g:383353
Mpogo	id=g:383354
Sozi Point	id=g:383355
Bamungaya Estate	id=g:383356
Bugoma	id=g:383357
Mubango Estate	id=g:383358
Mawangala Estate	id=g:383359
Bulamba	id=g:383360
Mafubira	id=g:383361
Walukuba	id=g:383362
Bugusa	id=g:383363
Ikunyu Island	id=g:383364
Katates	id=g:383366
Imanyiro	id=g:383367
Nakat	id=g:383368
Nawuwa	id=g:383369
Busiba	id=g:383370
Kikalangufu	id=g:383371
Bugwangoma	id=g:383372
Buwunga	id=g:383373
Luitambwa	id=g:383374
Lubira	id=g:383375
Bukoyo	id=g:383376
Kakira	id=g:383377
Magamaga Station	id=g:383378
Buguluma	id=g:383379
Kiko	id=g:383380
Igeyero	id=g:383381
Wagodo	id=g:383382
Tabu	id=g:383383
Nabitendi	id=g:383384
Budewe	id=g:383385
Nabusaiza	id=g:383386
Kinanga	id=g:442807
Kagitumba	id=g:442808
Namalusu Island	id=g:443174
Mpanga	id=g:443175
Namasuba	id=g:443176
Zigoti	id=g:443177
Kitubulu	id=g:443178
Kigo	id=g:443179
Gaba	id=g:443180
Kasaala	id=g:443181
Lwamangu	id=g:443182
Apac District	id=g:443327
Arua District	id=g:443328
Bundibugyo District	id=g:443329
Bushenyi District	id=g:443330
Gulu District	id=g:443331
Hoima District	id=g:443332
Iganga District	id=g:443334
Jinja District	id=g:443335
Kabale District	id=g:443336
Kabarole District	id=g:443337
Kalangala District	id=g:443338
Kampala District	id=g:443339
Kamuli District	id=g:443340
Kapchorwa District	id=g:443341
Kasese District	id=g:443342
Kibale District	id=g:443343
Kiboga District	id=g:443344
Kisoro District	id=g:443345
Kitgum District	id=g:443346
Kotido District	id=g:443347
Kumi District	id=g:443348
Lira District	id=g:443349
Luwero District	id=g:443350
Masindi District	id=g:443351
Mbale District	id=g:443353
Mbarara District	id=g:443355
Moroto District	id=g:443356
Moyo District	id=g:443357
Mubende District	id=g:443358
Mukono District	id=g:443359
Nebbi District	id=g:443360
Ntungamo District	id=g:443361
Pallisa District	id=g:443362
Rakai District	id=g:443363
Rukungiri District	id=g:443364
Soroti District	id=g:443365
Tororo District	id=g:443366
Adjumani District	id=g:443782
Bugiri District	id=g:443783
Busia District	id=g:443784
Katakwi District	id=g:443785
Nakasongola District	id=g:443786
Sembabule District	id=g:443787
Busenzi	id=g:447406
Butuse	id=g:447419
Cyahafi	id=g:447425
Chambura	id=g:447482
Ruizi	id=g:447488
Kashara	id=g:447492
Oruyubu	id=g:447495
Prison Mutukula	id=g:447928
Goma	id=g:447929
Kibale	id=g:447930
Rwahi	id=g:447969
Kangondo	id=g:447973
Muhito	id=g:447988
Nyamiaga	id=g:447996
Ishaka	id=g:448001
Mweya Lodge	id=g:448002
Nyakatonzi	id=g:448003
Ruizi	id=g:448004
Kaberamaido District	id=g:448215
Kamwenge District	id=g:448216
Kanungu District	id=g:448217
Kayunga District	id=g:448218
Kyenjojo District	id=g:448219
Mayuge District	id=g:448220
Nakapiripirit District	id=g:448221
Pader District	id=g:448222
Sironko District	id=g:448223
Wakiso District	id=g:448224
Yumbe District	id=g:448225
Nakapiripirit	id=g:448226
Pader	id=g:448227
Sironko	id=g:448228
Ruwenzori Mountains	id=g:448231
Margherita	id=g:448232
Nyabani	id=g:448233
Malaba	id=g:448234
Mount Elgon	id=g:448235
Nakapiripirit	id=g:448236
Namalala	id=g:448237
Murchison Falls	id=g:448238
Agwok	id=g:448239
Kilak	id=g:448240
Cwero	id=g:448241
Awer	id=g:448242
Nwoya	id=g:448243
Nadunget	id=g:448244
Paraka	id=g:448245
Nyabirongo	id=g:448246
Kutolo	id=g:448248
Ruizi	id=g:448249
Kisuura	id=g:448250
Kitera	id=g:448251
Suhesi	id=g:448252
Kabagole	id=g:448253
Bukumi	id=g:448255
Lwamaungu	id=g:448256
Kamala	id=g:448257
Kigo	id=g:448258
Kisu	id=g:448259
Butoca	id=g:448260
Naigot	id=g:448261
Bumeru	id=g:448262
Peta	id=g:448263
Okolim	id=g:448264
Peta	id=g:448265
Chepsikunya	id=g:448266
Nyanye	id=g:448267
Kakoro	id=g:448268
Bukungu	id=g:448269
Kasozi	id=g:448270
Kizibu	id=g:448271
Karongo	id=g:448272
Kabaale	id=g:448273
Pakwero	id=g:448274
Achwa	id=g:448275
Milia	id=g:448276
Mahagi Port	id=g:448277
Paetho	id=g:448278
Kilak	id=g:448279
Koc	id=g:448280
Para	id=g:448314
Ogur	id=g:448315
Morulem	id=g:448322
Aloi	id=g:448323
Koloser	id=g:448324
Nakapelo	id=g:448325
Turutoko	id=g:448326
Kokeris	id=g:448327
Kailkong	id=g:448328
Nakalala	id=g:448329
Kamalinga Hills	id=g:448330
Kanyagareng	id=g:448331
Koputh	id=g:448332
Opotipot	id=g:448333
Lomei	id=g:448334
Apoka	id=g:448335
Akilok	id=g:448336
Orom	id=g:448337
Kacheri	id=g:448338
Holic	id=g:448339
Oglli	id=g:448340
Paludar	id=g:448341
Opoki	id=g:448342
Palaro	id=g:448343
Atika	id=g:448344
Pamangara	id=g:448345
Lori	id=g:448346
Nyou	id=g:448347
Kula	id=g:448348
Liri	id=g:448349
Aliba	id=g:448350
Aiyuge	id=g:448351
Agbo	id=g:448352
Bwasa	id=g:448355
Kotagas	id=g:448356
Nske	id=g:448357
Kalua	id=g:448358
Goma	id=g:448359
Kyenalugonjo	id=g:448360
Matete	id=g:6252021
betWadelai&Mahagi	id=g:6252024
Arua	id=g:6297373
Entebbe Airport	id=g:6297374
Fort Portal	id=g:6297375
Gulu	id=g:6297376
Jinja	id=g:6297377
Kabale	id=g:6297378
Kasese	id=g:6297379
Lira	id=g:6297380
Mbarara	id=g:6297381
Masindi	id=g:6297382
Moroto	id=g:6297383
Soroti	id=g:6297384
Tororo	id=g:6297385
Ntinda	id=g:6696115
Naguru	id=g:6696116
Kyambogo University	id=g:6696117
Banda	id=g:6696118
Muyenga	id=g:6697591
Bwindi Impenetrable National Park	id=g:6940507
Elephant Nature Park	id=g:6941832
Rwenzori Mountains National Park	id=g:6942157
Mountain Rwenzori	id=g:6942169
Abim District	id=g:7056273
Amolatar District	id=g:7056275
Amuria District	id=g:7056276
Amuru District	id=g:7056278
Budaka District	id=g:7056279
Bududa District	id=g:7056280
Bulisa District	id=g:7056281
Butaleja District	id=g:7056282
Dokolo District	id=g:7056283
Ibanda District	id=g:7056284
Isingiro District	id=g:7056285
Kaabong District	id=g:7056286
Kaliro District	id=g:7056287
Kiruhura District	id=g:7056288
Koboko District	id=g:7056289
Lyantonde District	id=g:7056290
Manafwa District	id=g:7056291
Maracha District	id=g:7056292
Mityana District	id=g:7056293
Nakaseke District	id=g:7056294
Oyam District	id=g:7056295
Bukwa District	id=g:7056296
Camp One (historical)	id=g:4041673
Camp Two (historical)	id=g:4041674
Flipper Point	id=g:4041675
Heel Point	id=g:4041676
Hounson Rock	id=g:4041677
Kuku Point	id=g:4041678
Naval Air Station Wake Island (historical)	id=g:4041679
New Channel	id=g:4041680
Peacock Point	id=g:4041681
Peale Island	id=g:4041682
Toki Point	id=g:4041683
Wake Atoll	id=g:4041684
Wake Island	id=g:4041685
Wake Island Airfield	id=g:4041686
Wilkes Channel	id=g:4041687
Wilkes Island	id=g:4041688
Beacon Cay	id=g:4743747
East Cay	id=g:4743748
East Point	id=g:4743749
East Reef	id=g:4743750
Jamaica Channel	id=g:4743751
Low Cay	id=g:4743752
Lulu Bay	id=g:4743753
Middle Cay	id=g:4743754
Navassa Island	id=g:4743755
Northeast Point	id=g:4743757
Northwest Point	id=g:4743758
Serranilla Bank	id=g:4743759
Serranilla Cays	id=g:4743760
South Point	id=g:4743761
West Breaker	id=g:4743762
West Reef	id=g:4743763
Bajo Nuevo	id=g:4743779
Akau Island	id=g:5854904
Aviation Island	id=g:5854905
Baker Island	id=g:5854906
Baker Island	id=g:5854907
Baker Island National Wildlife Refuge	id=g:5854908
Barren Island	id=g:5854909
Bird Island	id=g:5854910
Center Lagoon	id=g:5854911
Cooper Island	id=g:5854912
East Lagoon	id=g:5854913
Eastern Island	id=g:5854914
Eastern Island	id=g:5854915
Engineer Island	id=g:5854916
Frigate Point	id=g:5854917
Hikina Island	id=g:5854918
Holei Island	id=g:5854919
Home Island	id=g:5854920
Howland Island	id=g:5854921
Howland Island	id=g:5854922
Howland Island National Wildlife Refuge	id=g:5854923
Itascatown (historical)	id=g:5854924
Jarvis Island	id=g:5854925
Jarvis Island	id=g:5854926
Jarvis National Wildlife Refuge	id=g:5854927
Johnston Atoll	id=g:5854928
Johnston Atoll	id=g:5854929
Johnston Atoll Airport	id=g:5854930
Johnston Island	id=g:5854931
KMTH-AM (Midway Island)	id=g:5854932
Kaula Island	id=g:5854933
King-Doyle Park	id=g:5854934
Kingman Reef	id=g:5854935
Kingman Reef	id=g:5854936
Main Channel	id=g:5854937
Marine Island	id=g:5854938
Meyerton (historical)	id=g:5854939
Middle Ground	id=g:5854940
Midway Atoll National Wildlife Refuge	id=g:5854941
Midway Islands	id=g:5854942
Midway Islands	id=g:5854943
Midway Naval Air Facility (historical)	id=g:5854944
Millersville	id=g:5854945
Naval Air Station Johnston Island (historical)	id=g:5854946
Naval Air Station Palmyra (historical)	id=g:5854947
North Breakers	id=g:5854948
Novelty Shoal	id=g:5854949
Palmyra Airport	id=g:5854950
Palmyra Atoll	id=g:5854951
Palmyra Atoll	id=g:5854952
La Paloma Channel	id=g:5854953
Papala Island	id=g:5854954
Paradise Island	id=g:5854955
Pelican Island	id=g:5854956
Penguin Spit	id=g:5854957
Picket Point	id=g:5854958
Portsmouth Point	id=g:5854959
Quail Island	id=g:5854960
Sand Island	id=g:5854961
Sand Island	id=g:5854962
Sand Island	id=g:5854963
Sawle Point	id=g:5854964
Seward Roads	id=g:5854965
Strawn Island	id=g:5854966
Tananger Island	id=g:5854967
United States Minor Outlying Islands	id=g:5854968
Welles Harbor	id=g:5854969
West Channel	id=g:5854970
West Lagoon	id=g:5854971
Whippoorwill Island	id=g:5854972
ABM missiles test site	id=g:7304498
Chitka Cove	id=g:4045408
West Arm Nevidiskov Bay	id=g:4045409
Vulcan Point	id=g:4045410
Tropical Ridge	id=g:4045411
Thirty-Seven Hill	id=g:4045412
Temnac Bay	id=g:4045413
Tanadak Pass	id=g:4045414
Square Point	id=g:4045415
Square Bluff	id=g:4045416
Southwest Indent	id=g:4045417
Southeast Point	id=g:4045418
Sonom Beach	id=g:4045419
Smith Beach	id=g:4045420
Silver Salmon Lake	id=g:4045421
Siddens Valley	id=g:4045422
Sarana Bay	id=g:4045423
Salt Creek	id=g:4045424
Russian Ridge	id=g:4045425
Rucksock Creek	id=g:4045426
Ring Lake	id=g:4045427
Rim Point	id=g:4045428
Rex Hill	id=g:4045429
Red Bluff	id=g:4045430
Point Poker	id=g:4045431
Pochnoi Point	id=g:4045432
Petrel Point	id=g:4045433
Peregrine Point	id=g:4045434
Omega Point	id=g:4045435
Nugget Hill	id=g:4045436
North-northwest Bight	id=g:4045437
North Ridge	id=g:4045438
Nazi Creek	id=g:4045439
Navy Cove	id=g:4045440
Moron Lake	id=g:4045441
Monument Hill	id=g:4045442
Milton Creek	id=g:4045443
Mike Hill	id=g:4045444
Midden Point	id=g:4045445
Midden Cove	id=g:4045446
Matthews Mountain	id=g:4045447
Massacre Bay	id=g:4045448
Maniac Hill	id=g:4045449
Mangy Hill	id=g:4045450
Lunatic Lake	id=g:4045451
Lug Point	id=g:4045452
Lousy Hill	id=g:4045453
Loot Hill	id=g:4045454
Lick Creek	id=g:4045455
Leper Lake	id=g:4045456
Lean Hill	id=g:4045457
Leaky Lake	id=g:4045458
Lass Lake	id=g:4045459
Lard Hill	id=g:4045460
Lance Hill	id=g:4045461
Knob Hill	id=g:4045462
Khvostof Pass	id=g:4045463
Khlebnikof Point	id=g:4045464
Kennon Island	id=g:4045465
Karab Cove	id=g:4045466
Jarmin Pass	id=g:4045467
Howard Hill	id=g:4045468
Hoosier Hill	id=g:4045469
Holtz Bay	id=g:4045470
Goose Hill	id=g:4045471
Good Creek	id=g:4045472
Gland Hill	id=g:4045473
Gaudy Lake	id=g:4045474
Fur Mountain	id=g:4045475
Fruit Hill	id=g:4045476
Fox Hill	id=g:4045477
Fox Beach	id=g:4045478
Fin Creek	id=g:4045479
Fawn Hill	id=g:4045480
Far Hill	id=g:4045481
Fan Mountain	id=g:4045482
Ethel Cove	id=g:4045483
Elwood Lake	id=g:4045484
East-northeast Point	id=g:4045485
East Massacre Valley	id=g:4045486
Diehm Creek	id=g:4045487
Dark Cove	id=g:4045488
Crater Bay	id=g:4045489
Constantine Point	id=g:4045490
Clam Point	id=g:4045491
Chugul Point	id=g:4045492
Chirikof Beach	id=g:4045493
Chichagof Point	id=g:4045494
Brunette Cove	id=g:4045495
Bowers Bank	id=g:4045496
Black Mountain	id=g:4045497
Bird Rock	id=g:4045498
Bamboo Bay	id=g:4045499
Ballentine Creek	id=g:4045500
Attu Island	id=g:4045501
Artillery Hill	id=g:4045502
Alexai Creek	id=g:4045503
Akuchin Rocks	id=g:4045504
Aga Cove	id=g:4045505
Abraham-Temnac Pass	id=g:4045506
Abraham Valley	id=g:4045507
Agattu Island	id=g:4045508
Alexai Beach	id=g:4045509
Amchitka	id=g:4045510
April Inlet	id=g:4045511
Artist Creek	id=g:4045512
Autumn Bight	id=g:4045513
Barley Cove	id=g:4045514
Birch Beach	id=g:4045515
Blonde Cove	id=g:4045516
Broad Beach	id=g:4045517
Buchanan Ridge	id=g:4045518
Chichagof Harbor	id=g:4045519
Chirikof Point	id=g:4045520
Chuniksak Point	id=g:4045521
Cobra Peninsula	id=g:4045522
Cornfield Ridge	id=g:4045523
Cyril Cove	id=g:4045524
Casco Cove	id=g:4045525
Duk Cove	id=g:4045526
Buzzard Rock	id=g:4045527
East-northeast Indent	id=g:4045528
Elliott Beach	id=g:4045529
Etienne Bay	id=g:4045530
Fan Lake	id=g:4045531
Farmer Hill	id=g:4045532
Fern Creek	id=g:4045533
Fishhook Ridge	id=g:4045534
Fossil Mountain	id=g:4045535
Franklin Hill	id=g:4045536
Funeral Ridge	id=g:4045537
Gainor Beach	id=g:4045538
Gillon Point	id=g:4045539
Golstov Point	id=g:4045540
Grey Lake	id=g:4045541
Hammerhead Island	id=g:4045542
Hoelsher Creek	id=g:4045543
Point Hope	id=g:4045544
Jackass Pass	id=g:4045545
Jim Fish Valley	id=g:4045546
Kemp Hill	id=g:4045547
Key Hill	id=g:4045548
Kirilof Wharf	id=g:4045549
Kiss Hill	id=g:4045550
Lame Creek	id=g:4045551
Lantern Creek	id=g:4045552
Latch Hill	id=g:4045553
Leaf Hills	id=g:4045554
Legend Hills	id=g:4045555
Leuel Lake	id=g:4045556
Lemon Creek	id=g:4045557
Little Abraham River	id=g:4045558
Locust Hill	id=g:4045559
Look Lake	id=g:4045560
Loud Hill	id=g:4045561
Loyd Hill	id=g:4045562
Major Ridge	id=g:4045563
Maneuver Hills	id=g:4045564
Marble Hill	id=g:4045565
Massacre Beach	id=g:4045566
Menace Creek	id=g:4045567
Meteor Hill	id=g:4045568
Middle Reef	id=g:4045569
Mill Hill	id=g:4045570
Monolith Point	id=g:4045571
Morgan Hill	id=g:4045572
Tiger Cove	id=g:4045573
Near Islands	id=g:4045574
Nizki Island	id=g:4045575
North Pass	id=g:4045576
Northwest Head	id=g:4045577
O'Donnell Creek	id=g:4045578
Peaceful River	id=g:4045579
Perret Ridge	id=g:4045580
Pillow Point	id=g:4045581
Prendergat Ridge	id=g:4045582
Rattlesnake Lake	id=g:4045583
Red Head	id=g:4045584
Riddle Hills	id=g:4045585
Risk Hill	id=g:4045586
Rooster Hills	id=g:4045587
Cape Sabak	id=g:4045588
Sandy Cove	id=g:4045589
Savage Island	id=g:4045590
Semichi Islands	id=g:4045591
Shemya Pass	id=g:4045592
Sinbad Cove	id=g:4045593
Sniper Hill	id=g:4045594
South-southeast Point	id=g:4045595
Southeast Point	id=g:4045596
Spring Cove	id=g:4045597
Stalemate Bank	id=g:4045598
Sunik (historical)	id=g:4045599
Teal Creek	id=g:4045600
Thiel Pass	id=g:4045601
Trout Lagoon	id=g:4045602
Vieth Ridge	id=g:4045603
West Beach	id=g:4045604
West Peak	id=g:4045605
Whale Cove	id=g:4045606
Wrangell Cove	id=g:4045607
X-Ray Ridge	id=g:4045608
X-Wave Creek	id=g:4045609
X Creek	id=g:4045610
Williwaw Pass	id=g:4045611
